"","parameter","metab_date","metab_stream","analysis_date","PriorMean","PriorSD","L95per","median","U95per"
"859","err",2016-07-05,"st11U",2020-05-22 00:23:29,-11.4735805684344,2.8683951421086,-16.8485959028885,-11.5099216851953,-5.58213370283761
"860","Kr",2016-07-05,"st11U",2020-05-22 00:23:29,340,85,197.807204977416,343.744814074853,497.966749007134
"861","DOgw",2016-07-05,"st11U",2020-05-22 00:23:29,8.90090476209162,3.83851517865201,3.70585024141062,8.89857095082213,14.2191699959068
"862","sr",2016-07-05,"st11U",2020-05-22 00:23:29,NA,NA,1.98539603530724,2.01081895282663,2.03688131169088
"863","bymed_GPP",2016-07-05,"st11U",2020-05-22 00:23:29,NA,NA,NA,5.36507090993821,NA
"864","BS_GPP",2016-07-05,"st11U",2020-05-22 00:23:29,NA,NA,3.23423252127706,5.15035963739579,7.06143735135556
"865","accept4df",2016-07-06,"st11U",2020-05-21 14:53:01,NA,NA,NA,0.190495,NA
"866","pmaxr",2016-07-06,"st11U",2020-05-21 14:53:01,0.0635529219331396,0.0158882304832849,0.0349138670931835,0.062581287861253,0.090262265420826
"867","alphar",2016-07-06,"st11U",2020-05-21 14:53:01,2.74922071598638e-06,6.87305178996594e-07,1.46761961410667e-06,2.68057916907397e-06,4.1044975767549e-06
"868","err",2016-07-06,"st11U",2020-05-21 14:53:01,-11.0387772103949,2.75969430259872,-15.966083361291,-11.3021947548706,-6.25690998104214
"869","Kr",2016-07-06,"st11U",2020-05-21 14:53:01,340,85,205.141386594947,341.642749564442,487.599543625333
"870","DOgw",2016-07-06,"st11U",2020-05-21 14:53:01,8.67231718416774,3.73993678567234,3.6928427886447,9.11460462528722,14.4321535692671
"871","sr",2016-07-06,"st11U",2020-05-21 14:53:01,NA,NA,1.97360712846525,1.99945230882456,2.02545910741548
"872","bymed_GPP",2016-07-06,"st11U",2020-05-21 14:53:01,NA,NA,NA,7.18413904595665,NA
"873","BS_GPP",2016-07-06,"st11U",2020-05-21 14:53:01,NA,NA,4.38693413680173,7.14884024420229,9.78195840942056
"874","accept4df",2016-07-07,"st11U",2020-05-21 16:29:18,NA,NA,NA,0.190685,NA
"875","pmaxr",2016-07-07,"st11U",2020-05-21 16:29:18,0.0882890528264903,0.0220722632066226,0.0552179556576971,0.091955516876426,0.132342062924572
"876","alphar",2016-07-07,"st11U",2020-05-21 16:29:18,1.36078890059986e-06,3.40197225149965e-07,7.53293098607988e-07,1.34408558897547e-06,1.97968300521056e-06
"877","err",2016-07-07,"st11U",2020-05-21 16:29:18,-11.0226595172035,2.75566487930087,-15.7980452401449,-10.8762005275745,-5.87244077075219
"878","Kr",2016-07-07,"st11U",2020-05-21 16:29:18,340,85,213.724578009554,345.877413906617,493.385868736417
"879","DOgw",2016-07-07,"st11U",2020-05-21 16:29:18,8.63175859042415,3.72244589212041,4.04174435513302,8.77387307840757,13.7148005077033
"880","sr",2016-07-07,"st11U",2020-05-21 16:29:18,NA,NA,1.97341600802499,1.99919407740799,2.02554629540569
"881","bymed_GPP",2016-07-07,"st11U",2020-05-21 16:29:18,NA,NA,NA,7.84606717496095,NA
"882","BS_GPP",2016-07-07,"st11U",2020-05-21 16:29:18,NA,NA,5.09186956718973,7.69083867760214,10.0485470156684
"883","accept4df",2016-07-08,"st11U",2020-05-21 18:05:47,NA,NA,NA,0.190055,NA
"884","pmaxr",2016-07-08,"st11U",2020-05-21 18:05:47,0.0717860156879629,0.0179465039219907,0.0398010097664935,0.0704291706828923,0.103575288794095
"885","alphar",2016-07-08,"st11U",2020-05-21 18:05:47,2.56019182855784e-06,6.40047957139459e-07,1.30986265810452e-06,2.56094586327491e-06,3.85147593264691e-06
"886","err",2016-07-08,"st11U",2020-05-21 18:05:47,-11.3562865883508,2.8390716470877,-16.2747821980726,-11.2912226737226,-6.58477387156718
"887","Kr",2016-07-08,"st11U",2020-05-21 18:05:47,340,85,206.095242026186,354.392050532038,508.267837594974
"888","DOgw",2016-07-08,"st11U",2020-05-21 18:05:47,8.87676147752386,3.82810338718216,3.67419586159328,8.91115771944248,14.3368591056698
"889","sr",2016-07-08,"st11U",2020-05-21 18:05:47,NA,NA,2.00183470776441,2.0275616026063,2.05355134725547
"890","bymed_GPP",2016-07-08,"st11U",2020-05-21 18:05:47,NA,NA,NA,8.57173015546885,NA
"891","BS_GPP",2016-07-08,"st11U",2020-05-21 18:05:47,NA,NA,5.18383195398971,8.39677175947638,11.6208972454879
"892","accept4df",2016-07-09,"st11U",2020-05-21 19:42:14,NA,NA,NA,0.191445,NA
"893","pmaxr",2016-07-09,"st11U",2020-05-21 19:42:14,0.0693788236953525,0.0173447059238381,0.0385046680478019,0.0698706927417187,0.100415777808384
"894","alphar",2016-07-09,"st11U",2020-05-21 19:42:14,1.88872459355845e-06,4.72181148389612e-07,1.0789094090987e-06,1.85640392645523e-06,2.81623123651225e-06
"895","err",2016-07-09,"st11U",2020-05-21 19:42:14,-10.5570528556597,2.63926321391493,-15.4475135670319,-10.7518648074653,-5.97456548919951
"896","Kr",2016-07-09,"st11U",2020-05-21 19:42:14,340,85,211.594331592278,355.684088262115,503.60440856198
"897","DOgw",2016-07-09,"st11U",2020-05-21 19:42:14,8.78185384740534,3.78717447169355,3.86908047191325,9.35323366313036,15.4037635471697
"898","sr",2016-07-09,"st11U",2020-05-21 19:42:14,NA,NA,1.9894756601587,2.01514934877552,2.04135094938651
"899","bymed_GPP",2016-07-09,"st11U",2020-05-21 19:42:14,NA,NA,NA,7.01579420063946,NA
"900","BS_GPP",2016-07-09,"st11U",2020-05-21 19:42:14,NA,NA,4.29565538245066,6.91223963262966,9.24082937172792
"901","accept4df",2016-07-10,"st11U",2020-05-21 21:18:30,NA,NA,NA,0.191765,NA
"902","pmaxr",2016-07-10,"st11U",2020-05-21 21:18:30,0.0548011511318229,0.0137002877829557,0.0290138785584541,0.0541220472767282,0.0793407916753407
"903","alphar",2016-07-10,"st11U",2020-05-21 21:18:30,1.58647500099025e-06,3.96618750247563e-07,8.18967144359966e-07,1.57283609605086e-06,2.37466706849517e-06
"904","err",2016-07-10,"st11U",2020-05-21 21:18:30,-10.0368710615209,2.50921776538024,-14.4091083077288,-9.76784468994333,-5.37082834018602
"905","Kr",2016-07-10,"st11U",2020-05-21 21:18:30,340,85,199.231361076334,351.566199444092,498.373604329758
"906","DOgw",2016-07-10,"st11U",2020-05-21 21:18:30,8.76719524906414,3.78085295115891,2.96902649335268,8.72163152287484,13.8213398009064
"907","sr",2016-07-10,"st11U",2020-05-21 21:18:30,NA,NA,1.97691509340837,2.00278093537654,2.02893248119884
"908","bymed_GPP",2016-07-10,"st11U",2020-05-21 21:18:30,NA,NA,NA,5.17923307246327,NA
"909","BS_GPP",2016-07-10,"st11U",2020-05-21 21:18:30,NA,NA,3.12883575101526,5.00723178177723,6.82835511067429
"910","accept4df",2016-07-11,"st11U",2020-05-21 22:54:33,NA,NA,NA,0.191525,NA
"911","pmaxr",2016-07-11,"st11U",2020-05-21 22:54:33,0.0595967229145342,0.0148991807286335,0.03387742268696,0.0604324104381553,0.0889373593786097
"912","alphar",2016-07-11,"st11U",2020-05-21 22:54:33,1.85488902009043e-06,4.63722255022607e-07,1.03390595871088e-06,1.89057550502371e-06,2.77132124108802e-06
"913","err",2016-07-11,"st11U",2020-05-21 22:54:33,-9.49823835481916,2.37455958870479,-13.8236476062402,-9.32529946386287,-4.71499744541865
"914","Kr",2016-07-11,"st11U",2020-05-21 22:54:33,340,85,195.102228207876,343.080010043374,498.956034375631
"915","DOgw",2016-07-11,"st11U",2020-05-21 22:54:33,8.68069863062891,3.74355128445872,2.8643395455193,8.71336135729585,14.3233520842488
"916","sr",2016-07-11,"st11U",2020-05-21 22:54:33,NA,NA,1.97359594556814,1.99992563851577,2.02572942220819
"917","bymed_GPP",2016-07-11,"st11U",2020-05-21 22:54:33,NA,NA,NA,5.95582267599811,NA
"918","BS_GPP",2016-07-11,"st11U",2020-05-21 22:54:33,NA,NA,3.63742769243627,5.76821113244367,7.71465356811666
"919","accept4df",2016-07-12,"st11U",2020-05-22 00:29:57,NA,NA,NA,0.19152,NA
"920","pmaxr",2016-07-12,"st11U",2020-05-22 00:29:57,0.0707913358450885,0.0176978339612721,0.0412816107970326,0.0721081495648358,0.0996476986576685
"921","alphar",2016-07-12,"st11U",2020-05-22 00:29:57,1.87658936263523e-06,4.69147340658807e-07,1.01546722266588e-06,1.85772563771418e-06,2.78412161012108e-06
"922","err",2016-07-12,"st11U",2020-05-22 00:29:57,-9.73158851036876,2.43289712759219,-14.1878868043345,-9.74929016669087,-5.62209095677759
"923","Kr",2016-07-12,"st11U",2020-05-22 00:29:57,340,85,200.297597592705,341.33256564911,495.896885262631
"924","DOgw",2016-07-12,"st11U",2020-05-22 00:29:57,8.64147156168623,3.72663461097718,3.66396546943974,8.8651168530385,14.2049429457056
"925","sr",2016-07-12,"st11U",2020-05-22 00:29:57,NA,NA,1.97440972046673,1.99976740686127,2.02593251936934
"926","bymed_GPP",2016-07-12,"st11U",2020-05-22 00:29:57,NA,NA,NA,6.63272123994191,NA
"927","BS_GPP",2016-07-12,"st11U",2020-05-22 00:29:57,NA,NA,4.20547750511104,6.46430735008215,8.50332865575562
"928","accept4df",2016-07-13,"st11U",2020-05-21 14:52:32,NA,NA,NA,0.191175,NA
"929","pmaxr",2016-07-13,"st11U",2020-05-21 14:52:32,0.0574646431067471,0.0143661607766868,0.0326210093650539,0.0589846950835737,0.0868166837956214
"930","alphar",2016-07-13,"st11U",2020-05-21 14:52:32,2.21972600040961e-06,5.54931500102402e-07,1.15181958689468e-06,2.22221212269259e-06,3.30682008261956e-06
"931","err",2016-07-13,"st11U",2020-05-21 14:52:32,-9.96904077250176,2.49226019312544,-14.0273603493019,-10.0914045218146,-5.75902002045385
"932","Kr",2016-07-13,"st11U",2020-05-21 14:52:32,340,85,209.37553210376,346.667645094247,498.316213153361
"933","DOgw",2016-07-13,"st11U",2020-05-21 14:52:32,8.60594399984772,3.71131334993433,2.85649453305096,8.76771240670289,13.9157204213807
"934","sr",2016-07-13,"st11U",2020-05-21 14:52:32,NA,NA,1.96533798785804,1.99125958290789,2.01775901302692
"935","bymed_GPP",2016-07-13,"st11U",2020-05-21 14:52:32,NA,NA,NA,6.28114061393835,NA
"936","BS_GPP",2016-07-13,"st11U",2020-05-21 14:52:32,NA,NA,3.73093940444271,6.19571685433313,8.62714605470687
"937","accept4df",2016-07-14,"st11U",2020-05-21 16:28:09,NA,NA,NA,0.192745,NA
"938","pmaxr",2016-07-14,"st11U",2020-05-21 16:28:09,0.0549433228717456,0.0137358307179364,0.0293511491195669,0.0554574567807806,0.0816949150537294
"939","alphar",2016-07-14,"st11U",2020-05-21 16:28:09,1.95113437591346e-06,4.87783593978364e-07,9.51746737568591e-07,1.97844494174684e-06,2.92628848103887e-06
"940","err",2016-07-14,"st11U",2020-05-21 16:28:09,-9.81550643082325,2.45387660770581,-14.463140899868,-10.1204073318792,-5.41582576411786
"941","Kr",2016-07-14,"st11U",2020-05-21 16:28:09,340,85,208.228052540755,356.250853393332,506.700514445616
"942","DOgw",2016-07-14,"st11U",2020-05-21 16:28:09,8.91479129699812,3.84450374683044,3.92510424005354,9.05597419253848,14.3074353107504
"943","sr",2016-07-14,"st11U",2020-05-21 16:28:09,NA,NA,1.98538933609534,2.01121032171499,2.03721922443494
"944","bymed_GPP",2016-07-14,"st11U",2020-05-21 16:28:09,NA,NA,NA,4.30327150512309,NA
"945","BS_GPP",2016-07-14,"st11U",2020-05-21 16:28:09,NA,NA,2.41193257530186,4.17098794037085,5.62283696559031
"946","accept4df",2016-07-15,"st11U",2020-05-21 18:03:20,NA,NA,NA,0.19359,NA
"947","pmaxr",2016-07-15,"st11U",2020-05-21 18:03:20,0.0547499458306892,0.0136874864576723,0.027958610493738,0.0551878358257573,0.081553278444795
"948","alphar",2016-07-15,"st11U",2020-05-21 18:03:20,2.28379930794997e-06,5.70949826987492e-07,1.2342706515324e-06,2.30932735571833e-06,3.41298051273839e-06
"949","err",2016-07-15,"st11U",2020-05-21 18:03:20,-9.4783108915309,2.36957772288273,-13.7465681932823,-9.51357006160032,-5.34590893496985
"950","Kr",2016-07-15,"st11U",2020-05-21 18:03:20,340,85,199.85121422775,347.387299043873,502.51936765038
"951","DOgw",2016-07-15,"st11U",2020-05-21 18:03:20,8.67792575538408,3.74235548200938,3.4811738613289,8.88641109485174,14.1321860372519
"952","sr",2016-07-15,"st11U",2020-05-21 18:03:20,NA,NA,1.96266899082198,1.98881997262776,2.01459459817565
"953","bymed_GPP",2016-07-15,"st11U",2020-05-21 18:03:20,NA,NA,NA,4.55765299103326,NA
"954","BS_GPP",2016-07-15,"st11U",2020-05-21 18:03:20,NA,NA,2.62701278343888,4.44024180226937,5.98450557038989
"955","accept4df",2016-07-16,"st11U",2020-05-21 19:38:49,NA,NA,NA,0.190275,NA
"956","pmaxr",2016-07-16,"st11U",2020-05-21 19:38:49,0.087747220038962,0.0219368050097405,0.0498781486597281,0.0884275159418159,0.128704928802697
"957","alphar",2016-07-16,"st11U",2020-05-21 19:38:49,2.25914035837987e-06,5.64785089594966e-07,1.17973395190399e-06,2.24933189137214e-06,3.41301105791006e-06
"958","err",2016-07-16,"st11U",2020-05-21 19:38:49,-9.43987565432371,2.35996891358093,-13.5920630399681,-9.51280770756677,-5.3963399941294
"959","Kr",2016-07-16,"st11U",2020-05-21 19:38:49,340,85,214.617856938166,346.383109040554,500.27073791353
"960","DOgw",2016-07-16,"st11U",2020-05-21 19:38:49,8.53424585220978,3.68039352376547,4.02490223835296,8.89959279578316,14.3253354941366
"961","sr",2016-07-16,"st11U",2020-05-21 19:38:49,NA,NA,1.96635301823574,1.991747222991,2.01797279641516
"962","bymed_GPP",2016-07-16,"st11U",2020-05-21 19:38:49,NA,NA,NA,6.87396517212932,NA
"963","BS_GPP",2016-07-16,"st11U",2020-05-21 19:38:49,NA,NA,4.26302864021654,6.68779206539457,9.05395419226864
"964","accept4df",2016-07-17,"st11U",2020-05-21 21:13:40,NA,NA,NA,0.190755,NA
"965","pmaxr",2016-07-17,"st11U",2020-05-21 21:13:40,0.066942778755948,0.016735694688987,0.0389857730260383,0.0683494721313132,0.0995149333820007
"966","alphar",2016-07-17,"st11U",2020-05-21 21:13:40,2.72464817399764e-06,6.8116204349941e-07,1.47620950926464e-06,2.77106105375238e-06,4.03995795469265e-06
"967","err",2016-07-17,"st11U",2020-05-21 21:13:40,-9.67199955913034,2.41799988978259,-13.8204746510737,-9.47396198578965,-5.23504713352877
"968","Kr",2016-07-17,"st11U",2020-05-21 21:13:40,340,85,208.542007437836,344.631070626,505.461239539473
"969","DOgw",2016-07-17,"st11U",2020-05-21 21:13:40,8.67745901582027,3.74215420057249,2.9419511748933,8.4937021414862,13.8667490528866
"970","sr",2016-07-17,"st11U",2020-05-21 21:13:40,NA,NA,1.97230852830348,1.99758455800955,2.02359799992279
"971","bymed_GPP",2016-07-17,"st11U",2020-05-21 21:13:40,NA,NA,NA,6.09505916985954,NA
"972","BS_GPP",2016-07-17,"st11U",2020-05-21 21:13:40,NA,NA,3.86392310023806,5.91142697202836,7.8793500721499
"973","accept4df",2016-07-18,"st11U",2020-05-21 22:49:09,NA,NA,NA,0.190635,NA
"974","pmaxr",2016-07-18,"st11U",2020-05-21 22:49:09,0.0763981797584464,0.0190995449396116,0.0437848418509009,0.0766515125730775,0.107381767840861
"975","alphar",2016-07-18,"st11U",2020-05-21 22:49:09,2.90889927756587e-06,7.27224819391467e-07,1.43372675906758e-06,2.84853590648438e-06,4.3623923424588e-06
"976","err",2016-07-18,"st11U",2020-05-21 22:49:09,-9.8403282979303,2.46008207448258,-14.4121889091186,-9.81553882196398,-5.55496686065843
"977","Kr",2016-07-18,"st11U",2020-05-21 22:49:09,340,85,201.236970241153,334.017769045285,473.85393071277
"978","DOgw",2016-07-18,"st11U",2020-05-21 22:49:09,8.44363639415492,3.64131819497931,3.14267138776274,8.93747534946342,14.4214035693256
"979","sr",2016-07-18,"st11U",2020-05-21 22:49:09,NA,NA,1.95609028427201,1.98156005869663,2.00765050926137
"980","bymed_GPP",2016-07-18,"st11U",2020-05-21 22:49:09,NA,NA,NA,7.17922353218959,NA
"981","BS_GPP",2016-07-18,"st11U",2020-05-21 22:49:09,NA,NA,4.44085270007158,7.03748469308732,9.38635369981177
"982","accept4df",2016-07-19,"st11U",2020-05-22 00:23:01,NA,NA,NA,0.190925,NA
"983","pmaxr",2016-07-19,"st11U",2020-05-22 00:23:01,0.0883955750146279,0.022098893753657,0.0528655413822725,0.0902857376910043,0.131061690224157
"984","alphar",2016-07-19,"st11U",2020-05-22 00:23:01,2.7683193522564e-06,6.92079838064099e-07,1.621935370847e-06,2.82889174749959e-06,4.07485291854402e-06
"985","err",2016-07-19,"st11U",2020-05-22 00:23:01,-9.98114830497693,2.49528707624423,-14.2088834372106,-9.92063074375132,-5.76532690365532
"986","Kr",2016-07-19,"st11U",2020-05-22 00:23:01,340,85,210.983439867321,346.859818175098,481.703139003779
"987","DOgw",2016-07-19,"st11U",2020-05-22 00:23:01,8.52041725246504,3.67442994012555,3.27163799850031,8.4023063004017,14.113645535799
"988","sr",2016-07-19,"st11U",2020-05-22 00:23:01,NA,NA,1.96078047018678,1.98622816567797,2.01160796839437
"989","bymed_GPP",2016-07-19,"st11U",2020-05-22 00:23:01,NA,NA,NA,7.0839322159512,NA
"990","BS_GPP",2016-07-19,"st11U",2020-05-22 00:23:01,NA,NA,4.59396386552799,6.92383682595923,9.19568033305377
"991","accept4df",2016-07-20,"st11U",2020-05-21 14:53:36,NA,NA,NA,0.18918,NA
"992","pmaxr",2016-07-20,"st11U",2020-05-21 14:53:36,0.105884169717223,0.0264710424293057,0.0667351337109687,0.108657053740616,0.158073947091491
"993","alphar",2016-07-20,"st11U",2020-05-21 14:53:36,3.1778684428862e-06,7.94467110721549e-07,1.79130507476008e-06,3.25691187082782e-06,4.71187862599583e-06
"994","err",2016-07-20,"st11U",2020-05-21 14:53:36,-10.4192571659975,2.60481429149936,-14.9833096969039,-10.1180423124259,-5.53023988711489
"995","Kr",2016-07-20,"st11U",2020-05-21 14:53:36,340,85,218.75701011725,341.349291965796,487.685721605561
"996","DOgw",2016-07-20,"st11U",2020-05-21 14:53:36,8.32074907895143,3.58832304029781,2.79213474453583,8.54841161080175,14.0318976937842
"997","sr",2016-07-20,"st11U",2020-05-21 14:53:36,NA,NA,1.94277197378606,1.96849901820027,1.9945175400244
"998","bymed_GPP",2016-07-20,"st11U",2020-05-21 14:53:36,NA,NA,NA,8.00108446879202,NA
"999","BS_GPP",2016-07-20,"st11U",2020-05-21 14:53:36,NA,NA,5.31660839745827,7.77433269261682,10.1201996275546
"1000","accept4df",2016-07-21,"st11U",2020-05-21 16:28:51,NA,NA,NA,0.19104,NA
"1001","pmaxr",2016-07-21,"st11U",2020-05-21 16:28:51,0.101160199827672,0.0252900499569181,0.0618690888322831,0.103001028856755,0.148295710937412
"1002","alphar",2016-07-21,"st11U",2020-05-21 16:28:51,3.15869364447401e-06,7.89673411118502e-07,1.65443654668824e-06,3.09719143213526e-06,4.60982432002546e-06
"1003","err",2016-07-21,"st11U",2020-05-21 16:28:51,-10.6075679025169,2.65189197562922,-15.1343908814724,-10.6467393557735,-5.92546528355097
"1004","Kr",2016-07-21,"st11U",2020-05-21 16:28:51,340,85,197.200307360112,338.258358561842,500.107657354805
"1005","DOgw",2016-07-21,"st11U",2020-05-21 16:28:51,8.28724270858668,3.57387341807801,3.08048916604233,8.58052158178825,13.7183068724443
"1006","sr",2016-07-21,"st11U",2020-05-21 16:28:51,NA,NA,1.92927635810103,1.9548577477849,1.98114529618755
"1007","bymed_GPP",2016-07-21,"st11U",2020-05-21 16:28:51,NA,NA,NA,7.72319200319982,NA
"1008","BS_GPP",2016-07-21,"st11U",2020-05-21 16:28:51,NA,NA,4.71048501470013,7.52601792251163,10.0272705659464
"1009","accept4df",2016-07-22,"st11U",2020-05-21 18:04:17,NA,NA,NA,0.1908,NA
"1010","pmaxr",2016-07-22,"st11U",2020-05-21 18:04:17,0.0887331422835008,0.0221832855708752,0.047916283733067,0.0874662035308325,0.133073851099486
"1011","alphar",2016-07-22,"st11U",2020-05-21 18:04:17,3.78623429345543e-06,9.46558573363858e-07,2.12437413583349e-06,3.83667522565308e-06,5.58171187771623e-06
"1012","err",2016-07-22,"st11U",2020-05-21 18:04:17,-10.7555886816318,2.68889717040795,-15.8891979775149,-10.7828654553253,-5.61470266613621
"1013","Kr",2016-07-22,"st11U",2020-05-21 18:04:17,340,85,200.942070489313,348.05852588159,493.383246226477
"1014","DOgw",2016-07-22,"st11U",2020-05-21 18:04:17,8.40003174057254,3.62251368812191,3.29084713911961,8.64971930525767,14.0537803541664
"1015","sr",2016-07-22,"st11U",2020-05-21 18:04:17,NA,NA,1.936982799199,1.96290194482711,1.98908650139504
"1016","bymed_GPP",2016-07-22,"st11U",2020-05-21 18:04:17,NA,NA,NA,6.83345009882742,NA
"1017","BS_GPP",2016-07-22,"st11U",2020-05-21 18:04:17,NA,NA,4.14270075019755,6.60547543838211,8.74228656846474
"1018","accept4df",2016-07-23,"st11U",2020-05-21 19:40:13,NA,NA,NA,0.190185,NA
"1019","pmaxr",2016-07-23,"st11U",2020-05-21 19:40:13,0.103939026359341,0.0259847565898352,0.05742035748129,0.105085852250941,0.1526483166767
"1020","alphar",2016-07-23,"st11U",2020-05-21 19:40:13,3.42843793867026e-06,8.57109484667566e-07,1.92825125078709e-06,3.47606630231653e-06,5.10342766875971e-06
"1021","err",2016-07-23,"st11U",2020-05-21 19:40:13,-10.5941402449407,2.64853506123518,-14.9764626278496,-10.2326480629919,-5.86628347084076
"1022","Kr",2016-07-23,"st11U",2020-05-21 19:40:13,340,85,215.517909140013,338.649483401892,483.887656447554
"1023","DOgw",2016-07-23,"st11U",2020-05-21 19:40:13,8.38500998122513,3.61603555440334,3.25512540842338,8.5110387506237,13.9143630865252
"1024","sr",2016-07-23,"st11U",2020-05-21 19:40:13,NA,NA,1.94574542958574,1.97154566906685,1.99719505668765
"1025","bymed_GPP",2016-07-23,"st11U",2020-05-21 19:40:13,NA,NA,NA,7.8638937178307,NA
"1026","BS_GPP",2016-07-23,"st11U",2020-05-21 19:40:13,NA,NA,4.84971403842318,7.5934015166751,9.85657778251971
"1027","accept4df",2016-07-24,"st11U",2020-05-21 21:16:20,NA,NA,NA,0.19119,NA
"1028","pmaxr",2016-07-24,"st11U",2020-05-21 21:16:20,0.09447356004606,0.023618390011515,0.0537401362377016,0.0952234898473229,0.138702046628278
"1029","alphar",2016-07-24,"st11U",2020-05-21 21:16:20,3.20313045243645e-06,8.00782613109112e-07,1.76121768452202e-06,3.22409091580811e-06,4.84417493164579e-06
"1030","err",2016-07-24,"st11U",2020-05-21 21:16:20,-10.3821045696982,2.59552614242455,-14.8637412897,-10.3181904992436,-5.7824729887333
"1031","Kr",2016-07-24,"st11U",2020-05-21 21:16:20,340,85,200.147285664967,342.497946810045,495.752951791164
"1032","DOgw",2016-07-24,"st11U",2020-05-21 21:16:20,8.38929932804901,3.61788533522114,3.11404379982033,8.88010038875682,14.1577004948346
"1033","sr",2016-07-24,"st11U",2020-05-21 21:16:20,NA,NA,1.94044438940801,1.96601377920761,1.99226377135089
"1034","bymed_GPP",2016-07-24,"st11U",2020-05-21 21:16:20,NA,NA,NA,6.75187715082792,NA
"1035","BS_GPP",2016-07-24,"st11U",2020-05-21 21:16:20,NA,NA,4.15446789102656,6.61433370697815,8.95571403530506
"1036","accept4df",2016-07-25,"st11U",2020-05-21 22:52:17,NA,NA,NA,0.19,NA
"1037","pmaxr",2016-07-25,"st11U",2020-05-21 22:52:17,0.0856214692729607,0.0214053673182402,0.0473211786914643,0.0880646542840628,0.127759546379642
"1038","alphar",2016-07-25,"st11U",2020-05-21 22:52:17,3.42461651981254e-06,8.56154129953134e-07,1.89970852445382e-06,3.45249559939135e-06,5.08108469140201e-06
"1039","err",2016-07-25,"st11U",2020-05-21 22:52:17,-10.3411777747337,2.58529444368343,-15.0263766081231,-10.4143491907641,-5.93674944270087
"1040","Kr",2016-07-25,"st11U",2020-05-21 22:52:17,340,85,194.208846306406,344.467825557654,498.881515748745
"1041","DOgw",2016-07-25,"st11U",2020-05-21 22:52:17,8.38273734048457,3.61505547808397,3.21136443290881,8.56424780829682,14.3978786946002
"1042","sr",2016-07-25,"st11U",2020-05-21 22:52:17,NA,NA,1.93654776011224,1.96194101588179,1.98822182191146
"1043","bymed_GPP",2016-07-25,"st11U",2020-05-21 22:52:17,NA,NA,NA,7.08302170182741,NA
"1044","BS_GPP",2016-07-25,"st11U",2020-05-21 22:52:17,NA,NA,4.21798306573969,6.87191510747281,9.41423245467151
"1045","accept4df",2016-07-26,"st11U",2020-05-22 00:27:41,NA,NA,NA,0.190015,NA
"1046","pmaxr",2016-07-26,"st11U",2020-05-22 00:27:41,0.111699957169174,0.0279249892922934,0.0665868971284966,0.111883359568662,0.155882556333784
"1047","alphar",2016-07-26,"st11U",2020-05-22 00:27:41,2.79430595792188e-06,6.98576489480469e-07,1.496270989064e-06,2.77101029857833e-06,4.14310041901699e-06
"1048","err",2016-07-26,"st11U",2020-05-22 00:27:41,-10.7553416502083,2.68883541255208,-15.4115450283488,-10.8051773753691,-6.06597162543751
"1049","Kr",2016-07-26,"st11U",2020-05-22 00:27:41,340,85,214.326801112692,350.625873277058,489.25658837693
"1050","DOgw",2016-07-26,"st11U",2020-05-22 00:27:41,8.14250100093671,3.51145355665395,3.83046089133758,8.89877304714743,13.8502856205744
"1051","sr",2016-07-26,"st11U",2020-05-22 00:27:41,NA,NA,1.93460027796025,1.96070514486299,1.98643849561312
"1052","bymed_GPP",2016-07-26,"st11U",2020-05-22 00:27:41,NA,NA,NA,9.90237419182638,NA
"1053","BS_GPP",2016-07-26,"st11U",2020-05-22 00:27:41,NA,NA,6.27862207279097,9.67806265973905,12.8603819177489
"1054","accept4df",2016-07-27,"st11U",2020-05-21 14:53:38,NA,NA,NA,0.189165,NA
"1055","pmaxr",2016-07-27,"st11U",2020-05-21 14:53:38,0.112601258644749,0.0281503146611874,0.0696874537621902,0.115176959885523,0.161387111919715
"1056","alphar",2016-07-27,"st11U",2020-05-21 14:53:38,3.14226639480152e-06,7.85566598700381e-07,1.72289227112918e-06,3.06025811915039e-06,4.66273380693224e-06
"1057","err",2016-07-27,"st11U",2020-05-21 14:53:38,-10.8958058925423,2.72395147313558,-15.4784267130446,-10.5798081038738,-5.82028278042878
"1058","Kr",2016-07-27,"st11U",2020-05-21 14:53:38,340,85,209.685498423173,342.290430025167,478.223203660334
"1059","DOgw",2016-07-27,"st11U",2020-05-21 14:53:38,8.21818654267679,3.54409294652937,2.92430019699528,8.67344332516281,13.9806255388244
"1060","sr",2016-07-27,"st11U",2020-05-21 14:53:38,NA,NA,1.94297054672036,1.96870833990798,1.9946203438677
"1061","bymed_GPP",2016-07-27,"st11U",2020-05-21 14:53:38,NA,NA,NA,10.0380547212738,NA
"1062","BS_GPP",2016-07-27,"st11U",2020-05-21 14:53:38,NA,NA,6.53819345154953,9.85509020006842,12.9649867901042
"1063","accept4df",2016-07-28,"st11U",2020-05-21 16:30:38,NA,NA,NA,0.189245,NA
"1064","pmaxr",2016-07-28,"st11U",2020-05-21 16:30:38,0.110312682211848,0.0275781705529619,0.0707128161517247,0.113258706789634,0.157375921076246
"1065","alphar",2016-07-28,"st11U",2020-05-21 16:30:38,3.6872115224165e-06,9.21802880604126e-07,2.11055500209729e-06,3.6681101864182e-06,5.30750048792769e-06
"1066","err",2016-07-28,"st11U",2020-05-21 16:30:38,-11.4033718128322,2.85084295320806,-16.1049780952205,-11.2675698059284,-6.70148834394908
