,parameter,metab_date,metab_stream,analysis_date,PriorMean,PriorSD,L95per,median,U95per
517,err,8/3/16,st9,6/6/20 4:12,-17.55656889,4.389142222,-26.2309014,-17.66704008,-9.666211883
518,Kr,8/3/16,st9,6/6/20 4:12,532.8295878,133.2073969,338.3929641,546.2435067,797.1194775
519,DOgw,8/3/16,st9,6/6/20 4:12,9.10071455,3.53916677,6.743812603,9.237119854,11.69247013
520,sr,8/3/16,st9,6/6/20 4:12,NA,NA,1.865591283,1.891131999,1.917278894
521,bymed_GPP,8/3/16,st9,6/6/20 4:12,NA,NA,NA,9.081655382,NA
522,BS_GPP,8/3/16,st9,6/6/20 4:12,NA,NA,5.943148889,8.888955178,11.8076474
523,accept4df,8/4/16,st9,6/6/20 6:16,NA,NA,NA,0.175185,NA
524,pmaxr,8/4/16,st9,6/6/20 6:16,0.116966918,0.029241729,0.068926698,0.115359917,0.168530397
525,alphar,8/4/16,st9,6/6/20 6:16,1.81E-06,4.54E-07,9.04E-07,1.80E-06,2.75E-06
526,err,8/4/16,st9,6/6/20 6:16,-18.09659434,4.524148584,-27.11346883,-18.33696644,-9.790177711
527,Kr,8/4/16,st9,6/6/20 6:16,512.6726634,128.1681659,291.7717878,529.8794141,773.467927
528,DOgw,8/4/16,st9,6/6/20 6:16,9.15623571,3.560758332,6.847724948,9.418037382,11.9307665
529,sr,8/4/16,st9,6/6/20 6:16,NA,NA,1.871543438,1.896914017,1.923469579
530,bymed_GPP,8/4/16,st9,6/6/20 6:16,NA,NA,NA,9.405298511,NA
531,BS_GPP,8/4/16,st9,6/6/20 6:16,NA,NA,5.87985332,9.11440205,12.23836715
532,accept4df,8/5/16,st9,6/6/20 8:29,NA,NA,NA,0.175935,NA
533,pmaxr,8/5/16,st9,6/6/20 8:29,0.103168992,0.025792248,0.055889689,0.102727538,0.150893629
534,alphar,8/5/16,st9,6/6/20 8:29,3.54E-06,8.85E-07,1.87E-06,3.50E-06,5.29E-06
535,err,8/5/16,st9,6/6/20 8:29,-19.007437,4.751859249,-28.42846422,-19.34225538,-9.698945857
536,Kr,8/5/16,st9,6/6/20 8:29,578.6005903,144.6501476,345.4980898,600.8924883,868.6020425
537,DOgw,8/5/16,st9,6/6/20 8:29,9.293213988,3.614027662,6.785259329,9.390518144,11.87249947
538,sr,8/5/16,st9,6/6/20 8:29,NA,NA,1.878235542,1.903657062,1.929647968
539,bymed_GPP,8/5/16,st9,6/6/20 8:29,NA,NA,NA,8.207076654,NA
540,BS_GPP,8/5/16,st9,6/6/20 8:29,NA,NA,5.145072071,7.972505435,10.72035868
541,accept4df,8/6/16,st9,6/6/20 10:25,NA,NA,NA,0.174115,NA
542,pmaxr,8/6/16,st9,6/6/20 10:25,0.109170459,0.027292615,0.068496973,0.109851762,0.151688817
543,alphar,8/6/16,st9,6/6/20 10:25,5.27E-06,1.32E-06,3.03E-06,5.39E-06,7.77E-06
544,err,8/6/16,st9,6/6/20 10:25,-18.05249255,4.513123138,-26.74045491,-18.06215188,-9.180267433
545,Kr,8/6/16,st9,6/6/20 10:25,541.6720381,135.4180095,320.7719521,549.9993664,788.3318167
546,DOgw,8/6/16,st9,6/6/20 10:25,9.125229826,3.548700488,6.692512753,9.127157138,11.70018596
547,sr,8/6/16,st9,6/6/20 10:25,NA,NA,1.873029541,1.898467004,1.9247115
548,bymed_GPP,8/6/16,st9,6/6/20 10:25,NA,NA,NA,9.901341903,NA
549,BS_GPP,8/6/16,st9,6/6/20 10:25,NA,NA,6.624528195,9.876368837,12.93925462
550,accept4df,8/7/16,st9,6/6/20 12:50,NA,NA,NA,0.175275,NA
551,pmaxr,8/7/16,st9,6/6/20 12:50,0.122812182,0.030703046,0.074165576,0.123124742,0.172045543
552,alphar,8/7/16,st9,6/6/20 12:50,3.06E-06,7.66E-07,1.42E-06,3.04E-06,4.49E-06
553,err,8/7/16,st9,6/6/20 12:50,-19.81840253,4.954600633,-28.76301874,-19.51145686,-10.3132589
554,Kr,8/7/16,st9,6/6/20 12:50,583.4631852,145.8657963,369.9069337,614.8347578,863.3337812
555,DOgw,8/7/16,st9,6/6/20 12:50,9.097578118,3.537947046,6.55480784,9.130395091,11.66969256
556,sr,8/7/16,st9,6/6/20 12:50,NA,NA,1.872588163,1.897944249,1.924202024
557,bymed_GPP,8/7/16,st9,6/6/20 12:50,NA,NA,NA,11.02399558,NA
558,BS_GPP,8/7/16,st9,6/6/20 12:50,NA,NA,6.936243075,10.85818716,14.30362857
559,accept4df,8/8/16,st9,6/6/20 14:46,NA,NA,NA,0.175615,NA
560,pmaxr,8/8/16,st9,6/6/20 14:46,0.144690351,0.036172588,0.08667351,0.142724995,0.206593141
561,alphar,8/8/16,st9,6/6/20 14:46,4.30E-06,1.07E-06,2.31E-06,4.35E-06,6.40E-06
562,err,8/8/16,st9,6/6/20 14:46,-22.93280961,5.733202403,-33.60320221,-22.6717642,-11.94394016
563,Kr,8/8/16,st9,6/6/20 14:46,663.1684779,165.7921195,394.3261506,689.4103669,994.8009984
564,DOgw,8/8/16,st9,6/6/20 14:46,9.165190776,3.564240857,6.364284706,9.131303957,11.98194178
565,sr,8/8/16,st9,6/6/20 14:46,NA,NA,1.878677131,1.904133921,1.929859387
566,bymed_GPP,8/8/16,st9,6/6/20 14:46,NA,NA,NA,12.83709877,NA
567,BS_GPP,8/8/16,st9,6/6/20 14:46,NA,NA,8.238730397,12.52407515,16.9225867
568,accept4df,8/9/16,st9,6/6/20 16:18,NA,NA,NA,0.17596,NA
569,pmaxr,8/9/16,st9,6/6/20 16:18,0.13135087,0.032837718,0.080804164,0.134050858,0.193374947
570,alphar,8/9/16,st9,6/6/20 16:18,5.09E-06,1.27E-06,2.73E-06,5.18E-06,7.55E-06
571,err,8/9/16,st9,6/6/20 16:18,-24.33908373,6.084770932,-35.40203031,-23.81025356,-12.90936416
572,Kr,8/9/16,st9,6/6/20 16:18,666.8627004,166.7156751,397.9773857,694.8326906,993.0865381
573,DOgw,8/9/16,st9,6/6/20 16:18,9.290562832,3.612996657,6.423495073,9.159408176,12.19856454
574,sr,8/9/16,st9,6/6/20 16:18,NA,NA,1.871824254,1.897479877,1.923728751
575,bymed_GPP,8/9/16,st9,6/6/20 16:18,NA,NA,NA,10.47201059,NA
576,BS_GPP,8/9/16,st9,6/6/20 16:18,NA,NA,6.568386662,10.15916199,13.27328292
577,accept4df,8/10/16,st9,6/6/20 17:48,NA,NA,NA,0.17353,NA
578,pmaxr,8/10/16,st9,6/6/20 17:48,0.130118505,0.032529626,0.070777119,0.127628458,0.187852314
579,alphar,8/10/16,st9,6/6/20 17:48,5.53E-06,1.38E-06,2.87E-06,5.39E-06,8.00E-06
580,err,8/10/16,st9,6/6/20 17:48,-25.04601793,6.261504482,-36.11279832,-24.3288687,-12.609371
581,Kr,8/10/16,st9,6/6/20 17:48,683,170.75,363.9480178,677.1750252,1008.557009
582,DOgw,8/10/16,st9,6/6/20 17:48,9.22271767,3.586612427,6.687021062,9.208607186,11.64967737
583,sr,8/10/16,st9,6/6/20 17:48,NA,NA,1.855490897,1.881183712,1.907035401
584,bymed_GPP,8/10/16,st9,6/6/20 17:48,NA,NA,NA,7.212908964,NA
585,BS_GPP,8/10/16,st9,6/6/20 17:48,NA,NA,4.327380649,7.070425977,9.663214894
586,accept4df,8/11/16,st9,6/5/20 22:56,NA,NA,NA,0.171995,NA
587,pmaxr,8/11/16,st9,6/5/20 22:56,0.064201505,0.016050376,0.032944158,0.064181863,0.096358128
588,alphar,8/11/16,st9,6/5/20 22:56,2.61E-06,6.51E-07,1.36E-06,2.57E-06,3.81E-06
589,err,8/11/16,st9,6/5/20 22:56,-19.89223089,4.973057723,-28.53677097,-19.50578797,-10.03160468
590,Kr,8/11/16,st9,6/5/20 22:56,683,170.75,394.938873,695.6774206,1032.524268
591,DOgw,8/11/16,st9,6/5/20 22:56,9.072982864,3.528382225,7.139992086,9.012228553,10.74617508
592,sr,8/11/16,st9,6/5/20 22:56,NA,NA,1.850154167,1.875873988,1.901749972
593,bymed_GPP,8/11/16,st9,6/5/20 22:56,NA,NA,NA,6.805226766,NA
594,BS_GPP,8/11/16,st9,6/5/20 22:56,NA,NA,3.970376759,6.555966345,8.933802087
1144,accept4df,5/23/17,st9,5/23/20 4:39,NA,NA,NA,0.184285,NA
1145,pmaxr,5/23/17,st9,5/23/20 4:39,0.039135019,0.009783755,0.020667863,0.038277202,0.057147748
1146,alphar,5/23/17,st9,5/23/20 4:39,2.03E-06,5.08E-07,1.06E-06,2.00E-06,2.92E-06
1147,err,5/23/17,st9,5/23/20 4:39,-9.789348973,2.447337243,-14.11855502,-9.72962022,-5.064873573
1148,Kr,5/23/17,st9,5/23/20 4:39,489.2964312,122.3241078,285.5686706,507.4422601,730.7785378
1149,DOgw,5/23/17,st9,5/23/20 4:39,9.484760935,3.688518142,6.521312768,9.57159265,12.49857342
1150,sr,5/23/17,st9,5/23/20 4:39,NA,NA,1.915522523,1.94124092,1.967337649
1151,bymed_GPP,5/23/17,st9,5/23/20 4:39,NA,NA,NA,3.483441098,NA
1152,BS_GPP,5/23/17,st9,5/23/20 4:39,NA,NA,2.052606066,3.423920627,4.781826148
1153,accept4df,5/26/17,st9,5/23/20 6:12,NA,NA,NA,0.18315,NA
1154,pmaxr,5/26/17,st9,5/23/20 6:12,0.02130318,0.005325795,0.011946611,0.021556752,0.031688311
1155,alphar,5/26/17,st9,5/23/20 6:12,1.38E-06,3.45E-07,7.25E-07,1.35E-06,2.02E-06
1156,err,5/26/17,st9,5/23/20 6:12,-18.51392805,4.628482012,-27.48932007,-18.58879306,-9.541843751
1157,Kr,5/26/17,st9,5/23/20 6:12,683,170.75,372.9667879,711.9843368,1039.500744
1158,DOgw,5/26/17,st9,5/23/20 6:12,9.707162262,3.775007546,6.80043298,9.697170424,12.3379648
1159,sr,5/26/17,st9,5/23/20 6:12,NA,NA,1.936679448,1.962472611,1.988615184
1160,bymed_GPP,5/26/17,st9,5/23/20 6:12,NA,NA,NA,4.579322527,NA
1161,BS_GPP,5/26/17,st9,5/23/20 6:12,NA,NA,2.771291505,4.400107024,6.067648583
1162,accept4df,5/27/17,st9,5/23/20 7:45,NA,NA,NA,0.18407,NA
1163,pmaxr,5/27/17,st9,5/23/20 7:45,0.036791301,0.009197825,0.017854545,0.036830451,0.053175009
1164,alphar,5/27/17,st9,5/23/20 7:45,1.30E-06,3.24E-07,6.92E-07,1.31E-06,1.92E-06
1165,err,5/27/17,st9,5/23/20 7:45,-17.31338878,4.328347195,-25.41194461,-17.0631001,-8.482630318
1166,Kr,5/27/17,st9,5/23/20 7:45,683,170.75,381.9102595,700.7423067,1048.779198
1167,DOgw,5/27/17,st9,5/23/20 7:45,9.576041885,3.724016289,6.478139121,9.459946381,12.45768715
1168,sr,5/27/17,st9,5/23/20 7:45,NA,NA,1.934801001,1.96012641,1.986332374
1169,bymed_GPP,5/27/17,st9,5/23/20 7:45,NA,NA,NA,7.084632968,NA
1170,BS_GPP,5/27/17,st9,5/23/20 7:45,NA,NA,4.011651314,6.757519044,9.205770698
1171,accept4df,5/28/17,st9,5/23/20 9:18,NA,NA,NA,0.18726,NA
1172,pmaxr,5/28/17,st9,5/23/20 9:18,0.028446461,0.007111615,0.015663081,0.028496362,0.042039839
1173,alphar,5/28/17,st9,5/23/20 9:18,1.61E-06,4.04E-07,8.04E-07,1.63E-06,2.38E-06
1174,err,5/28/17,st9,5/23/20 9:18,-15.79683029,3.949207571,-23.51136583,-15.8060501,-8.447283927
1175,Kr,5/28/17,st9,5/23/20 9:18,683,170.75,326.567474,704.801013,1018.159446
1176,DOgw,5/28/17,st9,5/23/20 9:18,9.700289317,3.772334734,6.941917116,9.759295728,12.41987149
1177,sr,5/28/17,st9,5/23/20 9:18,NA,NA,1.943378052,1.969068306,1.995258222
1178,bymed_GPP,5/28/17,st9,5/23/20 9:18,NA,NA,NA,5.442703187,NA
1179,BS_GPP,5/28/17,st9,5/23/20 9:18,NA,NA,3.204175406,5.311983937,7.251126634
1180,accept4df,5/29/17,st9,5/23/20 10:51,NA,NA,NA,0.18447,NA
1181,pmaxr,5/29/17,st9,5/23/20 10:51,0.021515079,0.00537877,0.011739279,0.022195499,0.031923512
1182,alphar,5/29/17,st9,5/23/20 10:51,2.63E-06,6.56E-07,1.37E-06,2.58E-06,3.78E-06
1183,err,5/29/17,st9,5/23/20 10:51,-17.30341233,4.325853082,-25.55796125,-17.65419562,-10.27260576
1184,Kr,5/29/17,st9,5/23/20 10:51,683,170.75,382.0712362,699.4996306,1026.535301
1185,DOgw,5/29/17,st9,5/23/20 10:51,9.792358727,3.808139505,7.372999246,9.981394924,12.4183095
1186,sr,5/29/17,st9,5/23/20 10:51,NA,NA,1.949939717,1.975773098,2.001967237
1187,bymed_GPP,5/29/17,st9,5/23/20 10:51,NA,NA,NA,5.141476735,NA
1188,BS_GPP,5/29/17,st9,5/23/20 10:51,NA,NA,3.045695859,4.999332016,6.59862283
1189,accept4df,5/30/17,st9,5/23/20 12:24,NA,NA,NA,0.18543,NA
1190,pmaxr,5/30/17,st9,5/23/20 12:24,0.014408422,0.003602105,0.006520801,0.014303793,0.02173555
1191,alphar,5/30/17,st9,5/23/20 12:24,4.59E-07,1.15E-07,2.40E-07,4.49E-07,6.78E-07
1192,err,5/30/17,st9,5/23/20 12:24,-18.23808003,4.559520008,-27.03596505,-18.04511791,-9.359301878
1193,Kr,5/30/17,st9,5/23/20 12:24,683,170.75,389.8108399,704.9105637,1034.048547
1194,DOgw,5/30/17,st9,5/23/20 12:24,9.817166475,3.817786962,7.528784081,9.803410203,11.97473608
1195,sr,5/30/17,st9,5/23/20 12:24,NA,NA,1.954713617,1.980493158,2.006099328
1196,bymed_GPP,5/30/17,st9,5/23/20 12:24,NA,NA,NA,3.431156347,NA
1197,BS_GPP,5/30/17,st9,5/23/20 12:24,NA,NA,1.872959343,3.308835044,4.563383321
1198,accept4df,5/31/17,st9,5/23/20 13:57,NA,NA,NA,0.18441,NA
1199,pmaxr,5/31/17,st9,5/23/20 13:57,0.020982153,0.005245538,0.010878888,0.020841152,0.031474017
1200,alphar,5/31/17,st9,5/23/20 13:57,7.95E-07,1.99E-07,4.22E-07,7.96E-07,1.16E-06
1201,err,5/31/17,st9,5/23/20 13:57,-17.50280328,4.375700821,-24.7288027,-17.11883984,-9.134409285
1202,Kr,5/31/17,st9,5/23/20 13:57,683,170.75,358.947507,685.663122,1028.1696
1203,DOgw,5/31/17,st9,5/23/20 13:57,9.653952753,3.75431496,7.252816271,9.685688571,11.95262913
1204,sr,5/31/17,st9,5/23/20 13:57,NA,NA,1.947227011,1.973037218,1.998852545
1205,bymed_GPP,5/31/17,st9,5/23/20 13:57,NA,NA,NA,6.776384279,NA
1206,BS_GPP,5/31/17,st9,5/23/20 13:57,NA,NA,3.905008626,6.602941073,9.355698876
1207,accept4df,6/1/17,st9,5/23/20 15:30,NA,NA,NA,0.185515,NA
1208,pmaxr,6/1/17,st9,5/23/20 15:30,0.029156851,0.007289213,0.015057537,0.028787596,0.04213248
1209,alphar,6/1/17,st9,5/23/20 15:30,1.29E-06,3.23E-07,6.25E-07,1.32E-06,1.90E-06
1210,err,6/1/17,st9,5/23/20 15:30,-16.32185128,4.08046282,-23.91720357,-16.46237319,-8.442922295
1211,Kr,6/1/17,st9,5/23/20 15:30,683,170.75,360.479146,703.6581564,1012.692279
1212,DOgw,6/1/17,st9,5/23/20 15:30,9.663980142,3.7582145,7.213201505,9.776642429,12.37094388
1213,sr,6/1/17,st9,5/23/20 15:30,NA,NA,1.936916181,1.962174603,1.988379511
1214,bymed_GPP,6/1/17,st9,5/23/20 15:30,NA,NA,NA,3.77431636,NA
1215,BS_GPP,6/1/17,st9,5/23/20 15:30,NA,NA,1.96730442,3.632662642,4.884867239
1216,accept4df,6/2/17,st9,5/23/20 4:40,NA,NA,NA,0.187065,NA
1217,pmaxr,6/2/17,st9,5/23/20 4:40,0.034031239,0.00850781,0.017101211,0.033194112,0.050004102
1218,alphar,6/2/17,st9,5/23/20 4:40,9.27E-07,2.32E-07,4.79E-07,9.45E-07,1.38E-06
1219,err,6/2/17,st9,5/23/20 4:40,-15.65443095,3.913607736,-22.46214669,-15.40776349,-7.633721554
1220,Kr,6/2/17,st9,5/23/20 4:40,683,170.75,371.1630906,693.9938143,1047.455346
1221,DOgw,6/2/17,st9,5/23/20 4:40,9.542032014,3.710790228,6.58693563,9.503287184,12.08411505
1222,sr,6/2/17,st9,5/23/20 4:40,NA,NA,1.93124766,1.956539321,1.982733235
1223,bymed_GPP,6/2/17,st9,5/23/20 4:40,NA,NA,NA,5.521311861,NA
1224,BS_GPP,6/2/17,st9,5/23/20 4:40,NA,NA,3.0736244,5.310205169,7.389634153
1225,accept4df,6/3/17,st9,5/23/20 6:14,NA,NA,NA,0.18466,NA
1226,pmaxr,6/3/17,st9,5/23/20 6:14,0.026530029,0.006632507,0.013382252,0.025765259,0.039370617
1227,alphar,6/3/17,st9,5/23/20 6:14,7.58E-07,1.90E-07,3.88E-07,7.54E-07,1.12E-06
1228,err,6/3/17,st9,5/23/20 6:14,-16.41880295,4.104700737,-23.43855575,-16.25802814,-8.907385159
1229,Kr,6/3/17,st9,5/23/20 6:14,683,170.75,363.4339287,695.492377,1040.535108
1230,DOgw,6/3/17,st9,5/23/20 6:14,9.52473307,3.70406286,6.856020022,9.515581842,12.06292211
1231,sr,6/3/17,st9,5/23/20 6:14,NA,NA,1.927288152,1.952732937,1.978981851
1232,bymed_GPP,6/3/17,st9,5/23/20 6:14,NA,NA,NA,5.59988586,NA
1233,BS_GPP,6/3/17,st9,5/23/20 6:14,NA,NA,3.239997371,5.452289406,7.634394697
1234,accept4df,6/4/17,st9,5/23/20 7:47,NA,NA,NA,0.18452,NA
1235,pmaxr,6/4/17,st9,5/23/20 7:47,0.032806312,0.008201578,0.017687707,0.032854407,0.047699267
1236,alphar,6/4/17,st9,5/23/20 7:47,1.07E-06,2.67E-07,5.56E-07,1.10E-06,1.61E-06
1237,err,6/4/17,st9,5/23/20 7:47,-16.96418102,4.241045256,-24.82940764,-17.40372255,-9.224561437
1238,Kr,6/4/17,st9,5/23/20 7:47,683,170.75,347.2728023,689.5930488,1043.107091
1239,DOgw,6/4/17,st9,5/23/20 7:47,9.524404171,3.703934956,6.660447329,9.579487542,12.24563026
1240,sr,6/4/17,st9,5/23/20 7:47,NA,NA,1.924201591,1.949679782,1.975891337
1241,bymed_GPP,6/4/17,st9,5/23/20 7:47,NA,NA,NA,5.843945128,NA
1242,BS_GPP,6/4/17,st9,5/23/20 7:47,NA,NA,3.530247719,5.704364612,7.773809661
1243,accept4df,6/5/17,st9,5/23/20 9:21,NA,NA,NA,0.18513,NA
1244,pmaxr,6/5/17,st9,5/23/20 9:21,0.033511364,0.008377841,0.018073604,0.033238414,0.049912529
1245,alphar,6/5/17,st9,5/23/20 9:21,1.51E-06,3.77E-07,7.93E-07,1.53E-06,2.26E-06
1246,err,6/5/17,st9,5/23/20 9:21,-17.18620849,4.296552123,-25.50817582,-17.05061064,-9.153265044
1247,Kr,6/5/17,st9,5/23/20 9:21,683,170.75,351.00189,711.7937065,1071.326355
1248,DOgw,6/5/17,st9,5/23/20 9:21,9.463398482,3.680210521,6.415313077,9.391719247,12.69350611
1249,sr,6/5/17,st9,5/23/20 9:21,NA,NA,1.91970781,1.945347262,1.970947617
1250,bymed_GPP,6/5/17,st9,5/23/20 9:21,NA,NA,NA,6.865821191,NA
1251,BS_GPP,6/5/17,st9,5/23/20 9:21,NA,NA,4.156245289,6.817552915,9.31463008
1252,accept4df,6/6/17,st9,5/23/20 10:54,NA,NA,NA,0.185425,NA
1253,pmaxr,6/6/17,st9,5/23/20 10:54,0.050632084,0.012658021,0.026417097,0.047555678,0.071360822
1254,alphar,6/6/17,st9,5/23/20 10:54,1.12E-06,2.79E-07,5.72E-07,1.11E-06,1.70E-06
1255,err,6/6/17,st9,5/23/20 10:54,-17.26094749,4.315236871,-25.64186181,-17.15860348,-9.625270844
1256,Kr,6/6/17,st9,5/23/20 10:54,683,170.75,369.1437262,696.2762173,1031.26649
1257,DOgw,6/6/17,st9,5/23/20 10:54,9.551038987,3.714292939,6.689915023,9.760489542,12.91710231
1258,sr,6/6/17,st9,5/23/20 10:54,NA,NA,1.937487525,1.96301438,1.989052731
1259,bymed_GPP,6/6/17,st9,5/23/20 10:54,NA,NA,NA,9.203257363,NA
1260,BS_GPP,6/6/17,st9,5/23/20 10:54,NA,NA,5.453774796,9.042483207,12.49286642
1261,accept4df,6/7/17,st9,5/23/20 12:27,NA,NA,NA,0.18378,NA
1262,pmaxr,6/7/17,st9,5/23/20 12:27,0.049745984,0.012436496,0.025892775,0.048972778,0.071694645
1263,alphar,6/7/17,st9,5/23/20 12:27,1.22E-06,3.05E-07,6.20E-07,1.19E-06,1.79E-06
1264,err,6/7/17,st9,5/23/20 12:27,-18.74101635,4.685254089,-27.43848532,-18.59291353,-9.917352308
1265,Kr,6/7/17,st9,5/23/20 12:27,683,170.75,389.1800225,690.7724573,994.9445712
1266,DOgw,6/7/17,st9,5/23/20 12:27,9.71255958,3.777106503,6.830135012,9.980037821,13.09410551
1267,sr,6/7/17,st9,5/23/20 12:27,NA,NA,1.943170382,1.968655231,1.994699412
1268,bymed_GPP,6/7/17,st9,5/23/20 12:27,NA,NA,NA,7.664463349,NA
1269,BS_GPP,6/7/17,st9,5/23/20 12:27,NA,NA,4.460861467,7.425154831,10.13305595
1270,accept4df,6/8/17,st9,5/23/20 14:02,NA,NA,NA,0.183975,NA
1271,pmaxr,6/8/17,st9,5/23/20 14:02,0.045319925,0.011329981,0.021548463,0.042472352,0.064715929
1272,alphar,6/8/17,st9,5/23/20 14:02,7.23E-07,1.81E-07,3.29E-07,7.14E-07,1.08E-06
1273,err,6/8/17,st9,5/23/20 14:02,-16.26363593,4.065908984,-23.4105503,-16.43726084,-9.20576282
1274,Kr,6/8/17,st9,5/23/20 14:02,683,170.75,433.7675391,714.8434869,1056.422755
1275,DOgw,6/8/17,st9,5/23/20 14:02,9.590345329,3.729578739,7.065359614,9.94453325,12.75898214
1276,sr,6/8/17,st9,5/23/20 14:02,NA,NA,1.932818388,1.958456032,1.984623816
1277,bymed_GPP,6/8/17,st9,5/23/20 14:02,NA,NA,NA,6.863862522,NA
1278,BS_GPP,6/8/17,st9,5/23/20 14:02,NA,NA,3.770773737,6.620962911,9.296953326
1279,accept4df,6/9/17,st9,5/23/20 15:36,NA,NA,NA,0.18507,NA
1280,pmaxr,6/9/17,st9,5/23/20 15:36,0.049983275,0.012495819,0.026829437,0.049955269,0.073591356
1281,alphar,6/9/17,st9,5/23/20 15:36,4.73E-07,1.18E-07,2.52E-07,4.69E-07,7.04E-07
1282,err,6/9/17,st9,5/23/20 15:36,-13.52624996,3.381562489,-20.02576521,-13.82708085,-7.964554249
1283,Kr,6/9/17,st9,5/23/20 15:36,683,170.75,372.870691,694.058412,987.1312556
1284,DOgw,6/9/17,st9,5/23/20 15:36,9.411089388,3.659868095,6.402756518,9.398044943,12.41435479
1285,sr,6/9/17,st9,5/23/20 15:36,NA,NA,1.91514997,1.940756413,1.96666549
1286,bymed_GPP,6/9/17,st9,5/23/20 15:36,NA,NA,NA,6.13881485,NA
1287,BS_GPP,6/9/17,st9,5/23/20 15:36,NA,NA,3.705202091,5.952239194,8.095332941
1288,accept4df,6/10/17,st9,5/23/20 17:05,NA,NA,NA,0.18221,NA
1289,pmaxr,6/10/17,st9,5/23/20 17:05,0.069328067,0.017332017,0.036718531,0.068623447,0.098873743
1290,alphar,6/10/17,st9,5/23/20 17:05,2.45E-06,6.14E-07,1.18E-06,2.35E-06,3.66E-06
1291,err,6/10/17,st9,5/23/20 17:05,-19.63126541,4.907816353,-27.9925745,-19.3149396,-10.77701303
1292,Kr,6/10/17,st9,5/23/20 17:05,683,170.75,399.9868722,700.0870363,1040.037705
1293,DOgw,6/10/17,st9,5/23/20 17:05,9.33784955,3.631385936,5.935587043,9.732840527,13.6102657
1294,sr,6/10/17,st9,5/23/20 17:05,NA,NA,1.898427349,1.924353648,1.950407356
1295,bymed_GPP,6/10/17,st9,5/23/20 17:05,NA,NA,NA,8.578385162,NA
1296,BS_GPP,6/10/17,st9,5/23/20 17:05,NA,NA,5.224331127,8.403241767,11.33235738
1297,accept4df,6/11/17,st9,5/23/20 18:33,NA,NA,NA,0.184645,NA
1298,pmaxr,6/11/17,st9,5/23/20 18:33,0.040769315,0.010192329,0.019538309,0.039709831,0.058599527
1299,alphar,6/11/17,st9,5/23/20 18:33,4.60E-07,1.15E-07,2.27E-07,4.62E-07,7.03E-07
1300,err,6/11/17,st9,5/23/20 18:33,-15.83418365,3.958545914,-23.72640435,-16.09595894,-8.490762495
1301,Kr,6/11/17,st9,5/23/20 18:33,683,170.75,381.6189314,713.7100372,1002.287388
1302,DOgw,6/11/17,st9,5/23/20 18:33,9.155784125,3.560582715,6.327145532,9.365681029,12.51705938
1303,sr,6/11/17,st9,5/23/20 18:33,NA,NA,1.876820608,1.902747882,1.928914645
1304,bymed_GPP,6/11/17,st9,5/23/20 18:33,NA,NA,NA,5.369663045,NA
1305,BS_GPP,6/11/17,st9,5/23/20 18:33,NA,NA,2.867710745,5.179223676,7.124908348
1306,accept4df,6/12/17,st9,5/23/20 4:40,NA,NA,NA,0.183855,NA
1307,pmaxr,6/12/17,st9,5/23/20 4:40,0.039781161,0.00994529,0.021463373,0.0386672,0.058884259
1308,alphar,6/12/17,st9,5/23/20 4:40,5.46E-07,1.36E-07,2.68E-07,5.40E-07,8.09E-07
1309,err,6/12/17,st9,5/23/20 4:40,-16.69234099,4.173085248,-25.15955051,-16.5062297,-8.756556692
1310,Kr,6/12/17,st9,5/23/20 4:40,683,170.75,375.4720481,705.699201,1005.947881
1311,DOgw,6/12/17,st9,5/23/20 4:40,9.101922105,3.539636374,5.731138363,8.967501183,12.48261965
1312,sr,6/12/17,st9,5/23/20 4:40,NA,NA,1.863457377,1.889210284,1.915179371
1313,bymed_GPP,6/12/17,st9,5/23/20 4:40,NA,NA,NA,5.304954471,NA
1314,BS_GPP,6/12/17,st9,5/23/20 4:40,NA,NA,3.167476558,5.157769707,7.196937542
1315,accept4df,6/13/17,st9,5/23/20 6:15,NA,NA,NA,0.18322,NA
1316,pmaxr,6/13/17,st9,5/23/20 6:15,0.072850022,0.018212505,0.040652587,0.072595116,0.104512798
1317,alphar,6/13/17,st9,5/23/20 6:15,1.68E-06,4.20E-07,7.74E-07,1.61E-06,2.43E-06
1318,err,6/13/17,st9,5/23/20 6:15,-23.26630426,5.816576065,-32.83692468,-23.5161162,-13.31110488
1319,Kr,6/13/17,st9,5/23/20 6:15,683,170.75,390.1795892,698.0488243,1016.580703
1320,DOgw,6/13/17,st9,5/23/20 6:15,9.074770196,3.529077298,5.724053408,9.450340868,13.07411175
1321,sr,6/13/17,st9,5/23/20 6:15,NA,NA,1.853597167,1.879240217,1.905249822
1322,bymed_GPP,6/13/17,st9,5/23/20 6:15,NA,NA,NA,8.776542675,NA
1323,BS_GPP,6/13/17,st9,5/23/20 6:15,NA,NA,5.300767298,8.505504057,11.75199525
1324,accept4df,6/14/17,st9,5/23/20 7:50,NA,NA,NA,0.18161,NA
1325,pmaxr,6/14/17,st9,5/23/20 7:50,0.062863604,0.015715901,0.037008275,0.062429381,0.090221529
1326,alphar,6/14/17,st9,5/23/20 7:50,2.21E-06,5.53E-07,1.26E-06,2.21E-06,3.25E-06
1327,err,6/14/17,st9,5/23/20 7:50,-23.63145049,5.907862622,-33.27130127,-23.95171995,-13.741158
1328,Kr,6/14/17,st9,5/23/20 7:50,683,170.75,404.5465947,713.3744254,1028.666101
