"","parameter","metab_date","metab_stream","analysis_date","PriorMean","PriorSD","L95per","median","U95per"
"402","DOgw",2015-07-29,"st18",2020-05-25 08:23:49,9.58417312695742,3.72717843826122,2.98968037209287,9.38819078909973,17.2006896135776
"403","sr",2015-07-29,"st18",2020-05-25 08:23:49,NA,NA,2.00897811009457,2.03438164350868,2.06061748895001
"404","bymed_GPP",2015-07-29,"st18",2020-05-25 08:23:49,NA,NA,NA,8.68828931663012,NA
"405","BS_GPP",2015-07-29,"st18",2020-05-25 08:23:49,NA,NA,5.41230329074737,8.5034365297774,11.6036759485799
"406","accept4df",2015-07-30,"st18",2020-05-25 09:55:07,NA,NA,NA,0.193255,NA
"407","pmaxr",2015-07-30,"st18",2020-05-25 09:55:07,0.0338961640415381,0.00847404101038452,0.0193080966199775,0.0339595202958518,0.0501363759381812
"408","alphar",2015-07-30,"st18",2020-05-25 09:55:07,1.34185448429222e-06,3.35463621073054e-07,7.1163409943217e-07,1.366840070531e-06,2.00663255550599e-06
"409","err",2015-07-30,"st18",2020-05-25 09:55:07,-3.18855254822959,0.797138137057398,-4.78027730370752,-3.25298192294999,-1.77802443037457
"410","Kr",2015-07-30,"st18",2020-05-25 09:55:07,200,50,106.028113384941,200.376912621923,296.540182018189
"411","DOgw",2015-07-30,"st18",2020-05-25 09:55:07,9.71071162895016,3.77638785570284,2.06944536345977,9.72009681215316,16.5981004300864
"412","sr",2015-07-30,"st18",2020-05-25 09:55:07,NA,NA,2.00750818629682,2.0332205838219,2.05919569540781
"413","bymed_GPP",2015-07-30,"st18",2020-05-25 09:55:07,NA,NA,NA,5.33973313496157,NA
"414","BS_GPP",2015-07-30,"st18",2020-05-25 09:55:07,NA,NA,3.2853917268957,5.22168292053712,7.02866009780714
"415","accept4df",2015-07-31,"st18",2020-05-24 19:49:48,NA,NA,NA,0.193845,NA
"416","pmaxr",2015-07-31,"st18",2020-05-24 19:49:48,0.0349358950575229,0.00873397376438073,0.0179249533097579,0.0347017300426021,0.0501397580157457
"417","alphar",2015-07-31,"st18",2020-05-24 19:49:48,8.40390446936555e-07,2.10097611734139e-07,4.41864148447433e-07,8.44268348871584e-07,1.25628649033638e-06
"418","err",2015-07-31,"st18",2020-05-24 19:49:48,-2.26041649218502,0.565104123046254,-3.34668489333513,-2.25214231879337,-1.18764032650122
"419","Kr",2015-07-31,"st18",2020-05-24 19:49:48,200,50,99.9934292400118,197.958345088122,286.563011515882
"420","DOgw",2015-07-31,"st18",2020-05-24 19:49:48,9.61812007206896,3.74038002802682,1.83177040203873,10.0549084173507,17.650460189817
"421","sr",2015-07-31,"st18",2020-05-24 19:49:48,NA,NA,2.00493459871385,2.0308400836423,2.05667045414944
"422","bymed_GPP",2015-07-31,"st18",2020-05-24 19:49:48,NA,NA,NA,4.76649023324821,NA
"423","BS_GPP",2015-07-31,"st18",2020-05-24 19:49:48,NA,NA,2.69490503774856,4.68182003310569,6.31868695896878
"424","accept4df",2015-08-01,"st18",2020-05-24 21:24:32,NA,NA,NA,0.191515,NA
"425","pmaxr",2015-08-01,"st18",2020-05-24 21:24:32,0.0367492710811122,0.00918731777027804,0.020454851889129,0.0371718113637358,0.0548525830973029
"426","alphar",2015-08-01,"st18",2020-05-24 21:24:32,9.90048664863566e-07,2.47512166215892e-07,5.38217763449328e-07,9.80268389817385e-07,1.46484353175829e-06
"427","err",2015-08-01,"st18",2020-05-24 21:24:32,-2.4334425555924,0.6083606388981,-3.51657068349549,-2.40703947194382,-1.2334022003722
"428","Kr",2015-08-01,"st18",2020-05-24 21:24:32,200,50,112.853000737746,199.03061145218,291.300971407562
"429","DOgw",2015-08-01,"st18",2020-05-24 21:24:32,9.7115829725636,3.77672671155251,4.08813947384789,10.6814884260147,16.9670697904873
"430","sr",2015-08-01,"st18",2020-05-24 21:24:32,NA,NA,2.00996828076633,2.03543300264018,2.06169063910107
"431","bymed_GPP",2015-08-01,"st18",2020-05-24 21:24:32,NA,NA,NA,4.45646382512824,NA
"432","BS_GPP",2015-08-01,"st18",2020-05-24 21:24:32,NA,NA,2.73373717028971,4.35288213132897,5.83057953566967
"433","accept4df",2015-08-02,"st18",2020-05-24 22:59:49,NA,NA,NA,0.19457,NA
"434","pmaxr",2015-08-02,"st18",2020-05-24 22:59:49,0.0350217216483838,0.00875543041209595,0.0193088724092639,0.0352610965171163,0.0512543845042452
"435","alphar",2015-08-02,"st18",2020-05-24 22:59:49,6.90611324271186e-07,1.72652831067797e-07,3.72476602176767e-07,7.02733513915606e-07,1.03342488981857e-06
"436","err",2015-08-02,"st18",2020-05-24 22:59:49,-2.65881219407775,0.664703048519437,-3.8541386093874,-2.64729445395718,-1.46668118475789
"437","Kr",2015-08-02,"st18",2020-05-24 22:59:49,200,50,108.738105078224,196.687119639233,295.759916280653
"438","DOgw",2015-08-02,"st18",2020-05-24 22:59:49,9.59376367195628,3.73090809464966,1.32656276077884,8.65020800888434,16.401217192126
"439","sr",2015-08-02,"st18",2020-05-24 22:59:49,NA,NA,1.9963836062779,2.02174971486215,2.04798060856757
"440","bymed_GPP",2015-08-02,"st18",2020-05-24 22:59:49,NA,NA,NA,3.78397328853634,NA
"441","BS_GPP",2015-08-02,"st18",2020-05-24 22:59:49,NA,NA,2.30993335247813,3.67173662574373,4.92966370279462
"442","accept4df",2015-08-03,"st18",2020-05-25 00:34:46,NA,NA,NA,0.1939,NA
"443","pmaxr",2015-08-03,"st18",2020-05-25 00:34:46,0.02776632662241,0.00694158165560251,0.0159546322689776,0.0279796602734356,0.04078087646035
"444","alphar",2015-08-03,"st18",2020-05-25 00:34:46,1.17286347920081e-06,2.93215869800203e-07,5.8311127513463e-07,1.14080250566774e-06,1.74472047771363e-06
"445","err",2015-08-03,"st18",2020-05-25 00:34:46,-2.40353146744056,0.600882866860139,-3.414961944815,-2.30152874791072,-1.21560989968846
"446","Kr",2015-08-03,"st18",2020-05-25 00:34:46,200,50,102.881178821253,197.24518712837,293.64956013974
"447","DOgw",2015-08-03,"st18",2020-05-25 00:34:46,9.5167727428077,3.70096717775855,0.842230617044068,9.5364523850407,15.9717041234761
"448","sr",2015-08-03,"st18",2020-05-25 00:34:46,NA,NA,1.99093142138436,2.01638897687567,2.04213411450889
"449","bymed_GPP",2015-08-03,"st18",2020-05-25 00:34:46,NA,NA,NA,3.75725930934667,NA
"450","BS_GPP",2015-08-03,"st18",2020-05-25 00:34:46,NA,NA,2.30670345909459,3.69645294001287,4.96420122092342
"451","accept4df",2015-08-04,"st18",2020-05-25 02:09:05,NA,NA,NA,0.192545,NA
"452","pmaxr",2015-08-04,"st18",2020-05-25 02:09:05,0.0244090154557933,0.00610225386394834,0.0142429058137662,0.0243245201109897,0.0349827482478291
"453","alphar",2015-08-04,"st18",2020-05-25 02:09:05,8.91681974969885e-07,2.22920493742471e-07,4.95622976057522e-07,9.11075042205453e-07,1.3736283634394e-06
"454","err",2015-08-04,"st18",2020-05-25 02:09:05,-1.77726187907217,0.444315469768041,-2.69730309942147,-1.81586836539788,-0.935090246947235
"455","Kr",2015-08-04,"st18",2020-05-25 02:09:05,200,50,109.385357236421,205.39755290629,299.152739827781
"456","DOgw",2015-08-04,"st18",2020-05-25 02:09:05,9.50757455608263,3.69739010514324,2.41006416174501,9.53363180883322,16.5277352942807
"457","sr",2015-08-04,"st18",2020-05-25 02:09:05,NA,NA,1.99239757838448,2.01762985263171,2.04386996640797
"458","bymed_GPP",2015-08-04,"st18",2020-05-25 02:09:05,NA,NA,NA,2.88655079154771,NA
"459","BS_GPP",2015-08-04,"st18",2020-05-25 02:09:05,NA,NA,1.87595289424478,2.84463376176101,3.76115983724769
"460","accept4df",2015-08-05,"st18",2020-05-25 03:43:27,NA,NA,NA,0.19332,NA
"461","pmaxr",2015-08-05,"st18",2020-05-25 03:43:27,0.0286520262259361,0.00716300655648403,0.0158639842852569,0.0281500494982188,0.0407797628144651
"462","alphar",2015-08-05,"st18",2020-05-25 03:43:27,1.41060453389081e-06,3.52651133472702e-07,6.95334564478128e-07,1.40472070708248e-06,2.07456006020582e-06
"463","err",2015-08-05,"st18",2020-05-25 03:43:27,-2.16311416171037,0.540778540427591,-3.16236093448162,-2.10022975755377,-1.15043945477323
"464","Kr",2015-08-05,"st18",2020-05-25 03:43:27,200,50,101.84535847966,199.887661474554,306.001638530135
"465","DOgw",2015-08-05,"st18",2020-05-25 03:43:27,9.38127904699391,3.64827518494207,2.95847206267867,9.23492228516098,17.2279517619817
"466","sr",2015-08-05,"st18",2020-05-25 03:43:27,NA,NA,1.98143064989456,2.00711610229405,2.03303134389383
"467","bymed_GPP",2015-08-05,"st18",2020-05-25 03:43:27,NA,NA,NA,4.14869830342917,NA
"468","BS_GPP",2015-08-05,"st18",2020-05-25 03:43:27,NA,NA,2.51987009522255,4.0699113601476,5.54813553542364
"469","accept4df",2015-08-06,"st18",2020-05-25 05:17:13,NA,NA,NA,0.19567,NA
"470","pmaxr",2015-08-06,"st18",2020-05-25 05:17:13,0.0501572610451387,0.0125393152612847,0.0277927531302582,0.0493816735982848,0.0731922963415495
"471","alphar",2015-08-06,"st18",2020-05-25 05:17:13,8.8073419880497e-07,2.20183549701242e-07,4.90655119655286e-07,9.1293990478642e-07,1.32991782902667e-06
"472","err",2015-08-06,"st18",2020-05-25 05:17:13,-3.04226698945542,0.760566747363856,-4.44583138017056,-2.90932309196062,-1.44338479919234
"473","Kr",2015-08-06,"st18",2020-05-25 05:17:13,200,50,98.9855240649569,197.80720589416,285.643427408467
"474","DOgw",2015-08-06,"st18",2020-05-25 05:17:13,9.24503102643881,3.59528984361509,1.56914765008873,8.57682041626699,15.6523371294047
"475","sr",2015-08-06,"st18",2020-05-25 05:17:13,NA,NA,1.97434680991016,2.00002571245498,2.02624031217486
"476","bymed_GPP",2015-08-06,"st18",2020-05-25 05:17:13,NA,NA,NA,6.10069779609961,NA
"477","BS_GPP",2015-08-06,"st18",2020-05-25 05:17:13,NA,NA,3.8049903881392,5.94779948116101,8.10837744009955
"478","accept4df",2015-08-07,"st18",2020-05-25 06:50:55,NA,NA,NA,0.191635,NA
"479","pmaxr",2015-08-07,"st18",2020-05-25 06:50:55,0.0537254821868433,0.0134313705467108,0.0297298471054695,0.052868950691418,0.0767026620012981
"480","alphar",2015-08-07,"st18",2020-05-25 06:50:55,1.66367151614612e-06,4.1591787903653e-07,9.39561496583153e-07,1.72303773313103e-06,2.53285613522336e-06
"481","err",2015-08-07,"st18",2020-05-25 06:50:55,-3.63491484500869,0.908728711252173,-5.3193098212447,-3.57585920650987,-1.91127574362211
"482","Kr",2015-08-07,"st18",2020-05-25 06:50:55,200,50,107.467330461727,200.79202511331,295.17338762746
"483","DOgw",2015-08-07,"st18",2020-05-25 06:50:55,9.3170183999259,3.62328493330452,3.04936750537144,9.75859495756765,16.8158633696713
"484","sr",2015-08-07,"st18",2020-05-25 06:50:55,NA,NA,1.98068270461849,2.00640797022898,2.03218620207698
"485","bymed_GPP",2015-08-07,"st18",2020-05-25 06:50:55,NA,NA,NA,7.02608081523243,NA
"486","BS_GPP",2015-08-07,"st18",2020-05-25 06:50:55,NA,NA,4.35275174158805,6.92378308649737,9.19633436970622
"487","accept4df",2015-08-08,"st18",2020-05-25 08:23:28,NA,NA,NA,0.19281,NA
"488","pmaxr",2015-08-08,"st18",2020-05-25 08:23:28,0.0368225250648897,0.00920563126622242,0.0206238584085551,0.0377494239238023,0.0551908743565113
"489","alphar",2015-08-08,"st18",2020-05-25 08:23:28,1.67539762986047e-06,4.18849407465117e-07,8.53027487980595e-07,1.67129227114877e-06,2.45625608524823e-06
"490","err",2015-08-08,"st18",2020-05-25 08:23:28,-3.43227429869168,0.858068574672919,-4.97841746981685,-3.43558889496978,-1.78780815436251
"491","Kr",2015-08-08,"st18",2020-05-25 08:23:28,200,50,111.247922954985,201.931764621992,297.818962151327
"492","DOgw",2015-08-08,"st18",2020-05-25 08:23:28,9.52936573023374,3.70586445064645,2.73876128048856,9.4981034445815,17.7527482981394
"493","sr",2015-08-08,"st18",2020-05-25 08:23:28,NA,NA,1.979716133387,2.00530482900095,2.03132353581114
"494","bymed_GPP",2015-08-08,"st18",2020-05-25 08:23:28,NA,NA,NA,4.45900040949602,NA
"495","BS_GPP",2015-08-08,"st18",2020-05-25 08:23:28,NA,NA,2.55200627407695,4.30030963026313,5.75462969397027
"496","accept4df",2015-08-09,"st18",2020-05-24 19:49:17,NA,NA,NA,0.194515,NA
"497","pmaxr",2015-08-09,"st18",2020-05-24 19:49:17,0.0358902079461771,0.00897255198654428,0.0203195580330302,0.0358922144511181,0.0509686384020096
"498","alphar",2015-08-09,"st18",2020-05-24 19:49:17,1.70410519710431e-06,4.26026299276077e-07,8.89107159021993e-07,1.72186267106902e-06,2.53427997697927e-06
"499","err",2015-08-09,"st18",2020-05-24 19:49:17,-2.74998758473056,0.68749689618264,-4.12979630851586,-2.75847314785,-1.42739242407496
"500","Kr",2015-08-09,"st18",2020-05-24 19:49:17,200,50,107.576957245777,202.908536537441,291.405438181788
"501","DOgw",2015-08-09,"st18",2020-05-24 19:49:17,9.33542809000461,3.63044425722401,2.30990499475412,9.29064907272494,16.7556914412305
"502","sr",2015-08-09,"st18",2020-05-24 19:49:17,NA,NA,1.97288276684021,1.99879431560793,2.02514749038728
"503","bymed_GPP",2015-08-09,"st18",2020-05-24 19:49:17,NA,NA,NA,4.91719618805674,NA
"504","BS_GPP",2015-08-09,"st18",2020-05-24 19:49:17,NA,NA,2.92063420434189,4.83473612676036,6.44287895377654
"505","accept4df",2016-05-18,"st18",2020-05-24 19:51:28,NA,NA,NA,0.18953,NA
"506","pmaxr",2016-05-18,"st18",2020-05-24 19:51:28,0.00291708381460121,0.000729270953650303,0.00146857807109556,0.0029123086061873,0.00430987887031572
"507","alphar",2016-05-18,"st18",2020-05-24 19:51:28,5.30183315526428e-07,1.32545828881607e-07,2.56466630491523e-07,5.44221517664829e-07,7.91124332140922e-07
"508","err",2016-05-18,"st18",2020-05-24 19:51:28,-6.84284379900165,1.71071094975041,-10.13586425088,-6.79631090372067,-3.54346639614652
"509","Kr",2016-05-18,"st18",2020-05-24 19:51:28,300,75,153.170589166332,299.481315252703,455.542917351388
"510","DOgw",2016-05-18,"st18",2020-05-24 19:51:28,11.1065058942421,4.3191967366497,6.90484922806207,10.8975561024312,14.81898889839
"511","sr",2016-05-18,"st18",2020-05-24 19:51:28,NA,NA,2.08902012671049,2.11464744895752,2.14092151283492
"512","bymed_GPP",2016-05-18,"st18",2020-05-24 19:51:28,NA,NA,NA,0.78140424939876,NA
"513","BS_GPP",2016-05-18,"st18",2020-05-24 19:51:28,NA,NA,0.413428003369937,0.776244745600988,1.1191708839195
"514","accept4df",2016-05-19,"st18",2020-05-24 21:26:02,NA,NA,NA,0.190695,NA
"515","pmaxr",2016-05-19,"st18",2020-05-24 21:26:02,0.0026644470234181,0.000666111755854524,0.00125412701987117,0.00263622398225806,0.00393285969869672
"516","alphar",2016-05-19,"st18",2020-05-24 21:26:02,1.65075404838555e-07,4.12688512096386e-08,9.08368195068437e-08,1.63231426498083e-07,2.40376884609596e-07
"517","err",2016-05-19,"st18",2020-05-24 21:26:02,-6.58309912229846,1.64577478057461,-9.55432239478101,-6.55046406704233,-3.40724243000913
"518","Kr",2016-05-19,"st18",2020-05-24 21:26:02,300,75,160.6470528116,305.042340308294,446.901414179771
"519","DOgw",2016-05-19,"st18",2020-05-24 21:26:02,10.8793406467224,4.2308546959476,6.53554815603183,10.7372793244752,14.4882542095941
"520","sr",2016-05-19,"st18",2020-05-24 21:26:02,NA,NA,2.06956059909738,2.09475398394013,2.12060462058914
"521","bymed_GPP",2016-05-19,"st18",2020-05-24 21:26:02,NA,NA,NA,0.617531635694189,NA
"522","BS_GPP",2016-05-19,"st18",2020-05-24 21:26:02,NA,NA,0.325138724350269,0.612845836007035,0.85929733970988
"523","accept4df",2016-05-20,"st18",2020-05-24 23:00:35,NA,NA,NA,0.192395,NA
"524","pmaxr",2016-05-20,"st18",2020-05-24 23:00:35,0.0028169849937317,0.000704246248432924,0.00156795259431055,0.00284776995350479,0.00429046220249582
"525","alphar",2016-05-20,"st18",2020-05-24 23:00:35,4.41089658034453e-07,1.10272414508613e-07,2.11350839782568e-07,4.33865288336976e-07,6.54958234880293e-07
"526","err",2016-05-20,"st18",2020-05-24 23:00:35,-6.64159032819439,1.6603975820486,-9.91526357694905,-6.69543959461955,-3.63218438942185
"527","Kr",2016-05-20,"st18",2020-05-24 23:00:35,300,75,161.820487260793,299.859797732113,438.113782071907
"528","DOgw",2016-05-20,"st18",2020-05-24 23:00:35,10.8003535580431,4.20013749479455,6.69566765988337,10.8922860927259,14.8885092061051
"529","sr",2016-05-20,"st18",2020-05-24 23:00:35,NA,NA,2.06195541554874,2.0874181206313,2.11326853808927
"530","bymed_GPP",2016-05-20,"st18",2020-05-24 23:00:35,NA,NA,NA,0.726943764319193,NA
"531","BS_GPP",2016-05-20,"st18",2020-05-24 23:00:35,NA,NA,0.41337829298606,0.724650135863564,1.05138215102758
"532","accept4df",2016-05-21,"st18",2020-05-25 00:35:50,NA,NA,NA,0.191935,NA
"533","pmaxr",2016-05-21,"st18",2020-05-25 00:35:50,0.00343335712731798,0.000858339281829495,0.00179628980881231,0.00338074441118215,0.00502466831937489
"534","alphar",2016-05-21,"st18",2020-05-25 00:35:50,1.35475009629276e-07,3.3868752407319e-08,7.3970383289506e-08,1.38323233517288e-07,2.0717109766547e-07
"535","err",2016-05-21,"st18",2020-05-25 00:35:50,-6.70768533604208,1.67692133401052,-9.69143537325847,-6.50822149580637,-2.96913780002595
"536","Kr",2016-05-21,"st18",2020-05-25 00:35:50,300,75,148.235591191224,302.671974523315,444.178804915804
"537","DOgw",2016-05-21,"st18",2020-05-25 00:35:50,10.7431562107299,4.17789408195051,6.54166397687709,10.7037868817709,14.9567912258807
"538","sr",2016-05-21,"st18",2020-05-25 00:35:50,NA,NA,2.05617753345291,2.08207017534757,2.10778841697197
"539","bymed_GPP",2016-05-21,"st18",2020-05-25 00:35:50,NA,NA,NA,0.692987337545399,NA
"540","BS_GPP",2016-05-21,"st18",2020-05-25 00:35:50,NA,NA,0.392219088223919,0.680529815699278,0.960466642713717
"541","accept4df",2016-05-22,"st18",2020-05-25 02:11:39,NA,NA,NA,0.19169,NA
"542","pmaxr",2016-05-22,"st18",2020-05-25 02:11:39,0.0029927175493975,0.000748179387349376,0.00148073496725537,0.00293644945741525,0.00432188157695412
"543","alphar",2016-05-22,"st18",2020-05-25 02:11:39,6.00183295610534e-07,1.50045823902634e-07,2.9731150311201e-07,5.97003684509554e-07,8.87979047831438e-07
"544","err",2016-05-22,"st18",2020-05-25 02:11:39,-6.7702580362191,1.69256450905477,-10.0298304665892,-6.67682380579866,-3.39955632956332
"545","Kr",2016-05-22,"st18",2020-05-25 02:11:39,300,75,152.99727335286,302.252287313794,450.623412092298
"546","DOgw",2016-05-22,"st18",2020-05-25 02:11:39,10.7966273673365,4.19868842063084,6.56536718868234,10.695362923425,14.7914529511455
"547","sr",2016-05-22,"st18",2020-05-25 02:11:39,NA,NA,2.06082800246853,2.08636893415308,2.11222257157691
"548","bymed_GPP",2016-05-22,"st18",2020-05-25 02:11:39,NA,NA,NA,0.723049826306781,NA
"549","BS_GPP",2016-05-22,"st18",2020-05-25 02:11:39,NA,NA,0.386745816750975,0.718615886299986,1.02469696835655
"550","accept4df",2016-05-23,"st18",2020-05-25 03:47:19,NA,NA,NA,0.19166,NA
"551","pmaxr",2016-05-23,"st18",2020-05-25 03:47:19,0.00109578050094838,0.000273945125237096,0.000489228681123845,0.00106535806620575,0.00160177440650709
"552","alphar",2016-05-23,"st18",2020-05-25 03:47:19,4.22139532208286e-06,1.05534883052072e-06,2.10551134860345e-06,4.23555265201661e-06,6.24296024810258e-06
"553","err",2016-05-23,"st18",2020-05-25 03:47:19,-6.6625368997692,1.6656342249423,-10.0225912098538,-6.57953145707942,-3.46120980152595
"554","Kr",2016-05-23,"st18",2020-05-25 03:47:19,300,75,162.361570571569,308.249408739442,456.545146353297
"555","DOgw",2016-05-23,"st18",2020-05-25 03:47:19,11.0440911539435,4.29492433764471,6.44516710893959,11.0136501387987,15.0989603011125
"556","sr",2016-05-23,"st18",2020-05-25 03:47:19,NA,NA,2.08006928943124,2.10580450188952,2.13193701971969
"557","bymed_GPP",2016-05-23,"st18",2020-05-25 03:47:19,NA,NA,NA,0.325628353508907,NA
"558","BS_GPP",2016-05-23,"st18",2020-05-25 03:47:19,NA,NA,0.149531756402935,0.326674742001735,0.481375748074822
"559","accept4df",2016-06-05,"st18",2020-05-25 05:21:43,NA,NA,NA,0.19081,NA
"560","pmaxr",2016-06-05,"st18",2020-05-25 05:21:43,0.00916171203894065,0.00229042800973516,0.00431046484947671,0.00896631808848449,0.0133898452667573
"561","alphar",2016-06-05,"st18",2020-05-25 05:21:43,2.44428478242852e-07,6.11071195607129e-08,1.27612800911213e-07,2.37944353260191e-07,3.53146406216641e-07
"562","err",2016-06-05,"st18",2020-05-25 05:21:43,-0.407155860573499,0.101788965143375,-0.601072052244944,-0.400881607894607,-0.212145913001289
"563","Kr",2016-06-05,"st18",2020-05-25 05:21:43,300,75,140.652108569436,303.512026299678,452.729615746842
"564","DOgw",2016-06-05,"st18",2020-05-25 05:21:43,10.6341362695138,4.13549743814425,6.47478797531143,10.5687835764027,14.1590563666462
"565","sr",2016-06-05,"st18",2020-05-25 05:21:43,NA,NA,2.05358631433592,2.07926173864394,2.10557961528685
"566","bymed_GPP",2016-06-05,"st18",2020-05-25 05:21:43,NA,NA,NA,3.64648741152709,NA
"567","BS_GPP",2016-06-05,"st18",2020-05-25 05:21:43,NA,NA,2.00724508602964,3.54494873458309,4.89374727697683
"568","accept4df",2016-06-08,"st18",2020-05-24 19:51:57,NA,NA,NA,0.191905,NA
"569","pmaxr",2016-06-08,"st18",2020-05-24 19:51:57,0.00183445621464019,0.000458614053660048,0.00100534718598909,0.00183925133970934,0.00259401673759657
"570","alphar",2016-06-08,"st18",2020-05-24 19:51:57,1.03007036646907e-07,2.57517591617267e-08,5.28793904094843e-08,1.02281877928539e-07,1.483683896592e-07
"571","err",2016-06-08,"st18",2020-05-24 19:51:57,-1.05051490870692,0.26262872717673,-1.57613198692219,-1.07143385420357,-0.472635948527125
"572","Kr",2016-06-08,"st18",2020-05-24 19:51:57,250,62.5,140.89500556733,256.700588024376,378.946077769723
"573","DOgw",2016-06-08,"st18",2020-05-24 19:51:57,10.3534672925586,4.02634839155058,6.67345081313736,10.3864789382292,13.8299075991393
"574","sr",2016-06-08,"st18",2020-05-24 19:51:57,NA,NA,2.02509071218786,2.05089825924202,2.07693684707674
"575","bymed_GPP",2016-06-08,"st18",2020-05-24 19:51:57,NA,NA,NA,0.56116961941961,NA
"576","BS_GPP",2016-06-08,"st18",2020-05-24 19:51:57,NA,NA,0.326277015145903,0.554108701071346,0.75161303471068
"577","accept4df",2016-06-09,"st18",2020-05-24 21:28:01,NA,NA,NA,0.19204,NA
"578","pmaxr",2016-06-09,"st18",2020-05-24 21:28:01,0.00367108219781871,0.000917770549454677,0.00187731879444157,0.00374040542056554,0.00541028413151499
"579","alphar",2016-06-09,"st18",2020-05-24 21:28:01,1.55191998888708e-07,3.8797999722177e-08,7.5972559187795e-08,1.53751950193278e-07,2.27211012249842e-07
"580","err",2016-06-09,"st18",2020-05-24 21:28:01,-2.27567292610474,0.568918231526184,-3.45063101910747,-2.31227629433701,-1.21695901069759
"581","Kr",2016-06-09,"st18",2020-05-24 21:28:01,250,62.5,122.216608407675,246.434217759119,370.339484617288
"582","DOgw",2016-06-09,"st18",2020-05-24 21:28:01,10.2784447607877,3.99717296252854,6.59057834190276,10.2939175756318,14.0501551373579
"583","sr",2016-06-09,"st18",2020-05-24 21:28:01,NA,NA,2.01467255604478,2.03986189777622,2.06598672414685
"584","bymed_GPP",2016-06-09,"st18",2020-05-24 21:28:01,NA,NA,NA,0.813819506149108,NA
"585","BS_GPP",2016-06-09,"st18",2020-05-24 21:28:01,NA,NA,0.471421721382267,0.787199208342723,1.07218007830816
"586","accept4df",2016-06-10,"st18",2020-05-24 23:04:25,NA,NA,NA,0.192405,NA
"587","pmaxr",2016-06-10,"st18",2020-05-24 23:04:25,0.00722622874945359,0.0018065571873634,0.00341435923835395,0.00706438156846127,0.010598865433744
"588","alphar",2016-06-10,"st18",2020-05-24 23:04:25,2.8385187110367e-07,7.09629677759175e-08,1.40890782251469e-07,2.79501456052148e-07,4.17523890412015e-07
"589","err",2016-06-10,"st18",2020-05-24 23:04:25,-3.06655906827357,0.766639767068393,-4.75427025681519,-3.21280679276058,-1.65069007140324
"590","Kr",2016-06-10,"st18",2020-05-24 23:04:25,250,62.5,138.13026822765,249.623408231914,366.631756056405
"591","DOgw",2016-06-10,"st18",2020-05-24 23:04:25,10.3153609550629,4.01152926030224,6.75882551702271,10.4044186321043,14.1151798364034
"592","sr",2016-06-10,"st18",2020-05-24 23:04:25,NA,NA,2.01709663261225,2.04250047915784,2.06853071801589
"593","bymed_GPP",2016-06-10,"st18",2020-05-24 23:04:25,NA,NA,NA,1.08294375723045,NA
"594","BS_GPP",2016-06-10,"st18",2020-05-24 23:04:25,NA,NA,0.587883140584094,1.04796282910352,1.45317024089546
"595","accept4df",2016-06-16,"st18",2020-05-24 19:50:42,NA,NA,NA,0.190485,NA
"596","pmaxr",2016-06-16,"st18",2020-05-24 19:50:42,0.00369114729847875,0.000922786824619688,0.00184990100609596,0.00361576016116902,0.0053327413495631
"597","alphar",2016-06-16,"st18",2020-05-24 19:50:42,2.77801889719462e-07,6.94504724298654e-08,1.33901503353651e-07,2.79707825595288e-07,4.10554055597101e-07
"598","err",2016-06-16,"st18",2020-05-24 19:50:42,-2.08437755888929,0.521094389722322,-3.11034239937552,-2.03479864046746,-1.02798675982104
"599","Kr",2016-06-16,"st18",2020-05-24 19:50:42,200,50,97.9691358998892,198.522258702011,298.628635991023
"600","DOgw",2016-06-16,"st18",2020-05-24 19:50:42,10.3085705753337,4.00888855707423,6.88738609285884,10.417547657565,14.2412649414638
"601","sr",2016-06-16,"st18",2020-05-24 19:50:42,NA,NA,2.01529209666228,2.04098040868982,2.06664579350328
"602","bymed_GPP",2016-06-16,"st18",2020-05-24 19:50:42,NA,NA,NA,0.602334398773613,NA
"603","BS_GPP",2016-06-16,"st18",2020-05-24 19:50:42,NA,NA,0.340927566853802,0.5817288048103,0.787808609021614
"604","accept4df",2016-06-17,"st18",2020-05-24 21:27:03,NA,NA,NA,0.191995,NA
"605","pmaxr",2016-06-17,"st18",2020-05-24 21:27:03,0.00204647239069369,0.000511618097673423,0.00106086530785036,0.00209089495748618,0.00303459594783638
"606","alphar",2016-06-17,"st18",2020-05-24 21:27:03,3.88549627587864e-07,9.71374068969659e-08,1.79063758676831e-07,3.85620905729047e-07,5.8468336497381e-07
"607","err",2016-06-17,"st18",2020-05-24 21:27:03,-1.56629480525433,0.391573701313582,-2.34117773416248,-1.576826504925,-0.76948397161257
"608","Kr",2016-06-17,"st18",2020-05-24 21:27:03,200,50,101.771838551079,202.954465117713,303.361122363735
"609","DOgw",2016-06-17,"st18",2020-05-24 21:27:03,10.0485124035401,3.90775482359891,6.31595560919762,10.0838292250636,13.708139720497
"610","sr",2016-06-17,"st18",2020-05-24 21:27:03,NA,NA,1.99447598208717,2.01994076569537,2.046077579822
"611","bymed_GPP",2016-06-17,"st18",2020-05-24 21:27:03,NA,NA,NA,0.504616026085359,NA
"612","BS_GPP",2016-06-17,"st18",2020-05-24 21:27:03,NA,NA,0.266616815157132,0.500392258351682,0.706808556924068
"613","accept4df",2016-06-18,"st18",2020-05-24 23:01:17,NA,NA,NA,0.19165,NA
